"id","date","state_name","state_code","airport","freight"
1881,"2018-11-01","Uttar Pradesh","9","Varanasi",0.0
1882,"2018-11-01","Karnataka","29","Mangalore",186.0
1883,"2018-11-01","Punjab","3","Amritsar",66.0
1884,"2018-11-01","Tamil Nadu","33","Trichy",521.0
1885,"2018-11-01","Andaman and Nicobar Islands","35","Portblair",0.0
1886,"2018-11-01","Manipur","14","Imphal",0.0
1887,"2018-11-01","Andhra Pradesh","28","Vijayawada",0.0
1888,"2018-11-01","Andhra Pradesh","28","Tirupati",0.0
1889,"2018-11-01","Delhi","7","Delhi",51854.0
1890,"2018-11-01","Maharashtra","27","Mumbai",56398.0
1891,"2018-11-01","Karnataka","29","Bangalore",18201.0
1892,"2018-11-01","Telangana","36","Hyderabad",6530.0
1893,"2018-11-01","Kerala","32","Cochin",4815.0
1894,"2018-11-01","Maharashtra","27","Nagpur",126.0
1895,"2018-11-01","Maharashtra","27","Pune",12.0
1896,"2018-11-01","Andhra Pradesh","28","Visakhapatnam",0.0
1897,"2018-11-01","Bihar","10","Patna",0.0
1898,"2018-11-01","Chandigarh","4","Chandigarh",0.0
1899,"2018-11-01","West Bengal","19","Bagdogra",0.0
1900,"2018-11-01","Tamil Nadu","33","Madurai",140.0
1901,"2018-11-01","Maharashtra","27","Aurangabad",0.0
1902,"2018-11-01","Bihar","10","Gaya",0.0
1903,"2018-12-01","Tamil Nadu","33","Chennai",24465.0
1904,"2018-12-01","West Bengal","19","Kolkata",5008.0
1905,"2018-12-01","Gujarat","24","Ahmedabad",3796.0
1906,"2018-12-01","Goa","30","Goa",107.0
1907,"2018-12-01","Uttar Pradesh","9","Lucknow",241.0
1908,"2018-12-01","Kerala","32","Trivandrum",1719.0
1909,"2018-12-01","Assam","18","Guwahati",1.0
1910,"2018-12-01","Rajasthan","8","Jaipur",215.0
1911,"2018-12-01","Kerala","32","Calicut",1569.0
1912,"2018-12-01","Odisha","21","Bhubaneswar",0.0
1913,"2018-12-01","Tamil Nadu","33","Coimbatore",179.0
1914,"2018-12-01","Jammu and Kashmir","1","Srinagar",0.0
1915,"2018-12-01","Uttar Pradesh","9","Varanasi",0.0
1916,"2018-12-01","Karnataka","29","Mangalore",146.0
1917,"2018-12-01","Punjab","3","Amritsar",82.0
1918,"2018-12-01","Tamil Nadu","33","Trichy",573.0
1919,"2018-12-01","Andaman and Nicobar Islands","35","Portblair",0.0
1920,"2018-12-01","Manipur","14","Imphal",0.0
1921,"2018-12-01","Andhra Pradesh","28","Vijayawada",0.0
1922,"2018-12-01","Andhra Pradesh","28","Tirupati",0.0
1923,"2018-12-01","Delhi","7","Delhi",53294.0
1924,"2018-12-01","Maharashtra","27","Mumbai",56243.0
1925,"2018-12-01","Karnataka","29","Bangalore",19259.0
1926,"2018-12-01","Telangana","36","Hyderabad",6906.0
1927,"2018-12-01","Kerala","32","Cochin",5286.0
1928,"2018-12-01","Maharashtra","27","Nagpur",113.0
1929,"2018-12-01","Maharashtra","27","Pune",11.0
1930,"2018-12-01","Andhra Pradesh","28","Visakhapatnam",0.0
1931,"2018-12-01","Bihar","10","Patna",0.0
1932,"2018-12-01","Chandigarh","4","Chandigarh",0.0
1933,"2018-12-01","West Bengal","19","Bagdogra",0.0
1934,"2018-12-01","Tamil Nadu","33","Madurai",161.0
1935,"2018-12-01","Maharashtra","27","Aurangabad",0.0
1936,"2018-12-01","Bihar","10","Gaya",0.0
1937,"2017-01-01","Tamil Nadu","33","Chennai",20692.0
1938,"2017-01-01","West Bengal","19","Kolkata",4644.0
1939,"2017-01-01","Gujarat","24","Ahmedabad",2621.0
1940,"2017-01-01","Goa","30","Goa",82.0
1941,"2017-01-01","Uttar Pradesh","9","Lucknow",147.0
1942,"2017-01-01","Kerala","32","Trivandrum",1473.0
1943,"2017-01-01","Assam","18","Guwahati",0.0
1944,"2017-01-01","Rajasthan","8","Jaipur",246.0
1945,"2017-01-01","Kerala","32","Calicut",1160.0
1946,"2017-01-01","Odisha","21","Bhubaneswar",0.0
1947,"2017-01-01","Tamil Nadu","33","Coimbatore",79.0
1948,"2017-01-01","Jammu and Kashmir","1","Srinagar",0.0
1949,"2017-01-01","Uttar Pradesh","9","Varanasi",0.0
1950,"2017-01-01","Karnataka","29","Mangalore",59.0
1951,"2017-01-01","Punjab","3","Amritsar",78.0
1952,"2017-01-01","Tamil Nadu","33","Trichy",556.0
1953,"2017-01-01","Andaman and Nicobar Islands","35","Portblair",0.0
1954,"2017-01-01","Manipur","14","Imphal",0.0
1955,"2017-01-01","Andhra Pradesh","28","Vijayawada",0.0
1956,"2017-01-01","Andhra Pradesh","28","Tirupati",0.0
1957,"2017-01-01","Delhi","7","Delhi",46427.0
1958,"2017-01-01","Maharashtra","27","Mumbai",46969.0
1959,"2017-01-01","Karnataka","29","Bangalore",15585.0
1960,"2017-01-01","Telangana","36","Hyderabad",5410.0
1961,"2017-01-01","Kerala","32","Cochin",4872.0
1962,"2017-01-01","Maharashtra","27","Nagpur",49.0
1963,"2017-01-01","Maharashtra","27","Pune",0.0
1964,"2017-01-01","Andhra Pradesh","28","Visakhapatnam",0.0
1965,"2017-01-01","Bihar","10","Patna",0.0
1966,"2017-01-01","Chandigarh","4","Chandigarh",0.0
1967,"2017-01-01","West Bengal","19","Bagdogra",0.0
1968,"2017-01-01","Tamil Nadu","33","Madurai",0.0
1969,"2017-01-01","Maharashtra","27","Aurangabad",0.0
1970,"2017-01-01","Bihar","10","Gaya",0.0
1971,"2017-02-01","Tamil Nadu","33","Chennai",21135.0
1972,"2017-02-01","West Bengal","19","Kolkata",4429.0
1973,"2017-02-01","Gujarat","24","Ahmedabad",2616.0
1974,"2017-02-01","Goa","30","Goa",51.0
1975,"2017-02-01","Uttar Pradesh","9","Lucknow",172.0
1976,"2017-02-01","Kerala","32","Trivandrum",2186.0
1977,"2017-02-01","Assam","18","Guwahati",0.0
1978,"2017-02-01","Rajasthan","8","Jaipur",245.0
1979,"2017-02-01","Kerala","32","Calicut",1086.0
1980,"2017-02-01","Odisha","21","Bhubaneswar",0.0
1981,"2017-02-01","Tamil Nadu","33","Coimbatore",88.0
1982,"2017-02-01","Jammu and Kashmir","1","Srinagar",0.0
1983,"2017-02-01","Uttar Pradesh","9","Varanasi",0.0
1984,"2017-02-01","Karnataka","29","Mangalore",78.0
1985,"2017-02-01","Punjab","3","Amritsar",83.0
1986,"2017-02-01","Tamil Nadu","33","Trichy",525.0
1987,"2017-02-01","Andaman and Nicobar Islands","35","Portblair",0.0
1988,"2017-02-01","Manipur","14","Imphal",0.0
1989,"2017-02-01","Andhra Pradesh","28","Vijayawada",0.0
1990,"2017-02-01","Andhra Pradesh","28","Tirupati",0.0
1991,"2017-02-01","Delhi","7","Delhi",44853.0
1992,"2017-02-01","Maharashtra","27","Mumbai",45350.0
1993,"2017-02-01","Karnataka","29","Bangalore",15959.0
1994,"2017-02-01","Telangana","36","Hyderabad",5180.0
1995,"2017-02-01","Kerala","32","Cochin",4700.0
1996,"2017-02-01","Maharashtra","27","Nagpur",47.0
1997,"2017-02-01","Maharashtra","27","Pune",0.0
1998,"2017-02-01","Andhra Pradesh","28","Visakhapatnam",0.0
1999,"2017-02-01","Bihar","10","Patna",0.0
2000,"2017-02-01","Chandigarh","4","Chandigarh",0.0
2001,"2017-02-01","West Bengal","19","Bagdogra",0.0
2002,"2017-02-01","Tamil Nadu","33","Madurai",0.0
2003,"2017-02-01","Maharashtra","27","Aurangabad",0.0
2004,"2017-02-01","Bihar","10","Gaya",0.0
2005,"2017-03-01","Tamil Nadu","33","Chennai",27960.0
2006,"2017-03-01","West Bengal","19","Kolkata",5984.0
2007,"2017-03-01","Gujarat","24","Ahmedabad",3457.0
2008,"2017-03-01","Goa","30","Goa",85.0
2009,"2017-03-01","Uttar Pradesh","9","Lucknow",240.0
2010,"2017-03-01","Kerala","32","Trivandrum",2581.0
2011,"2017-03-01","Assam","18","Guwahati",1.0
2012,"2017-03-01","Rajasthan","8","Jaipur",244.0
2013,"2017-03-01","Kerala","32","Calicut",1384.0
2014,"2017-03-01","Odisha","21","Bhubaneswar",0.0
2015,"2017-03-01","Tamil Nadu","33","Coimbatore",93.0
2016,"2017-03-01","Jammu and Kashmir","1","Srinagar",0.0
2017,"2017-03-01","Uttar Pradesh","9","Varanasi",0.0
2018,"2017-03-01","Karnataka","29","Mangalore",120.0
2019,"2017-03-01","Punjab","3","Amritsar",74.0
2020,"2017-03-01","Tamil Nadu","33","Trichy",596.0
2021,"2017-03-01","Andaman and Nicobar Islands","35","Portblair",0.0
2022,"2017-03-01","Manipur","14","Imphal",0.0
2023,"2017-03-01","Andhra Pradesh","28","Vijayawada",0.0
2024,"2017-03-01","Andhra Pradesh","28","Tirupati",0.0
2025,"2017-03-01","Delhi","7","Delhi",57064.0
2026,"2017-03-01","Maharashtra","27","Mumbai",59361.0
2027,"2017-03-01","Karnataka","29","Bangalore",19457.0
2028,"2017-03-01","Telangana","36","Hyderabad",7192.0
2029,"2017-03-01","Kerala","32","Cochin",5833.0
2030,"2017-03-01","Maharashtra","27","Nagpur",32.0
2031,"2017-03-01","Maharashtra","27","Pune",0.0
2032,"2017-03-01","Andhra Pradesh","28","Visakhapatnam",0.0
2033,"2017-03-01","Bihar","10","Patna",0.0
2034,"2017-03-01","Chandigarh","4","Chandigarh",0.0
2035,"2017-03-01","West Bengal","19","Bagdogra",0.0
2036,"2017-03-01","Tamil Nadu","33","Madurai",0.0
2037,"2017-03-01","Maharashtra","27","Aurangabad",0.0
2038,"2017-03-01","Bihar","10","Gaya",0.0
2039,"2017-04-01","Tamil Nadu","33","Chennai",24366.0
2040,"2017-04-01","West Bengal","19","Kolkata",4891.0
2041,"2017-04-01","Gujarat","24","Ahmedabad",3110.0
2042,"2017-04-01","Goa","30","Goa",123.0
2043,"2017-04-01","Uttar Pradesh","9","Lucknow",183.0
2044,"2017-04-01","Kerala","32","Trivandrum",2387.0
2045,"2017-04-01","Assam","18","Guwahati",0.0
2046,"2017-04-01","Rajasthan","8","Jaipur",233.0
2047,"2017-04-01","Kerala","32","Calicut",1558.0
2048,"2017-04-01","Odisha","21","Bhubaneswar",0.0
2049,"2017-04-01","Tamil Nadu","33","Coimbatore",67.0
2050,"2017-04-01","Jammu and Kashmir","1","Srinagar",0.0
2051,"2017-04-01","Uttar Pradesh","9","Varanasi",0.0
2052,"2017-04-01","Karnataka","29","Mangalore",142.0
2053,"2017-04-01","Punjab","3","Amritsar",106.0
2054,"2017-04-01","Tamil Nadu","33","Trichy",622.0
2055,"2017-04-01","Andaman and Nicobar Islands","35","Portblair",0.0
2056,"2017-04-01","Manipur","14","Imphal",0.0
2057,"2017-04-01","Andhra Pradesh","28","Vijayawada",0.0
2058,"2017-04-01","Andhra Pradesh","28","Tirupati",0.0
2059,"2017-04-01","Delhi","7","Delhi",55131.0
2060,"2017-04-01","Maharashtra","27","Mumbai",52581.0
2061,"2017-04-01","Karnataka","29","Bangalore",17259.0
2062,"2017-04-01","Telangana","36","Hyderabad",6170.0
2063,"2017-04-01","Kerala","32","Cochin",5940.0
2064,"2017-04-01","Maharashtra","27","Nagpur",31.0
2065,"2017-04-01","Maharashtra","27","Pune",0.0
2066,"2017-04-01","Andhra Pradesh","28","Visakhapatnam",0.0
2067,"2017-04-01","Bihar","10","Patna",0.0
2068,"2017-04-01","Chandigarh","4","Chandigarh",0.0
2069,"2017-04-01","West Bengal","19","Bagdogra",0.0
2070,"2017-04-01","Tamil Nadu","33","Madurai",1.0
2071,"2017-04-01","Maharashtra","27","Aurangabad",0.0
2072,"2017-04-01","Bihar","10","Gaya",0.0
2073,"2017-05-01","Tamil Nadu","33","Chennai",25605.0
2074,"2017-05-01","West Bengal","19","Kolkata",6027.0
2075,"2017-05-01","Gujarat","24","Ahmedabad",3800.0
2076,"2017-05-01","Goa","30","Goa",104.0
2077,"2017-05-01","Uttar Pradesh","9","Lucknow",391.0
2078,"2017-05-01","Kerala","32","Trivandrum",2336.0
2079,"2017-05-01","Assam","18","Guwahati",1.0
2080,"2017-05-01","Rajasthan","8","Jaipur",252.0
2081,"2017-05-01","Kerala","32","Calicut",1544.0
2082,"2017-05-01","Odisha","21","Bhubaneswar",0.0
2083,"2017-05-01","Tamil Nadu","33","Coimbatore",91.0
2084,"2017-05-01","Jammu and Kashmir","1","Srinagar",0.0
2085,"2017-05-01","Uttar Pradesh","9","Varanasi",0.0
2086,"2017-05-01","Karnataka","29","Mangalore",165.0
2087,"2017-05-01","Punjab","3","Amritsar",79.0
2088,"2017-05-01","Tamil Nadu","33","Trichy",547.0
2089,"2017-05-01","Andaman and Nicobar Islands","35","Portblair",0.0
2090,"2017-05-01","Manipur","14","Imphal",0.0
2091,"2017-05-01","Andhra Pradesh","28","Vijayawada",0.0
2092,"2017-05-01","Andhra Pradesh","28","Tirupati",0.0
2093,"2017-05-01","Delhi","7","Delhi",57772.0
2094,"2017-05-01","Maharashtra","27","Mumbai",54615.0
2095,"2017-05-01","Karnataka","29","Bangalore",17994.0
2096,"2017-05-01","Telangana","36","Hyderabad",6748.0
2097,"2017-05-01","Kerala","32","Cochin",6405.0
2098,"2017-05-01","Maharashtra","27","Nagpur",13.0
2099,"2017-05-01","Maharashtra","27","Pune",0.0
2100,"2017-05-01","Andhra Pradesh","28","Visakhapatnam",0.0
2101,"2017-05-01","Bihar","10","Patna",0.0
2102,"2017-05-01","Chandigarh","4","Chandigarh",0.0
2103,"2017-05-01","West Bengal","19","Bagdogra",0.0
2104,"2017-05-01","Tamil Nadu","33","Madurai",0.0
2105,"2017-05-01","Maharashtra","27","Aurangabad",0.0
2106,"2017-05-01","Bihar","10","Gaya",0.0
2107,"2017-06-01","Tamil Nadu","33","Chennai",26597.0
2108,"2017-06-01","West Bengal","19","Kolkata",5061.0
2109,"2017-06-01","Gujarat","24","Ahmedabad",3637.0
2110,"2017-06-01","Goa","30","Goa",139.0
2111,"2017-06-01","Uttar Pradesh","9","Lucknow",344.0
2112,"2017-06-01","Kerala","32","Trivandrum",2314.0
2113,"2017-06-01","Assam","18","Guwahati",0.0
2114,"2017-06-01","Rajasthan","8","Jaipur",258.0
2115,"2017-06-01","Kerala","32","Calicut",1611.0
2116,"2017-06-01","Odisha","21","Bhubaneswar",0.0
2117,"2017-06-01","Tamil Nadu","33","Coimbatore",93.0
2118,"2017-06-01","Jammu and Kashmir","1","Srinagar",0.0
2119,"2017-06-01","Uttar Pradesh","9","Varanasi",0.0
2120,"2017-06-01","Karnataka","29","Mangalore",216.0
2121,"2017-06-01","Punjab","3","Amritsar",112.0
2122,"2017-06-01","Tamil Nadu","33","Trichy",526.0
2123,"2017-06-01","Andaman and Nicobar Islands","35","Portblair",0.0
2124,"2017-06-01","Manipur","14","Imphal",0.0
2125,"2017-06-01","Andhra Pradesh","28","Vijayawada",0.0
2126,"2017-06-01","Andhra Pradesh","28","Tirupati",0.0
2127,"2017-06-01","Delhi","7","Delhi",54653.0
2128,"2017-06-01","Maharashtra","27","Mumbai",52446.0
2129,"2017-06-01","Karnataka","29","Bangalore",18330.0
2130,"2017-06-01","Telangana","36","Hyderabad",6644.0
2131,"2017-06-01","Kerala","32","Cochin",5751.0
2132,"2017-06-01","Maharashtra","27","Nagpur",36.0
2133,"2017-06-01","Maharashtra","27","Pune",0.0
2134,"2017-06-01","Andhra Pradesh","28","Visakhapatnam",0.0
2135,"2017-06-01","Bihar","10","Patna",0.0
2136,"2017-06-01","Chandigarh","4","Chandigarh",0.0
2137,"2017-06-01","West Bengal","19","Bagdogra",0.0
2138,"2017-06-01","Tamil Nadu","33","Madurai",0.0
2139,"2017-06-01","Maharashtra","27","Aurangabad",0.0
2140,"2017-06-01","Bihar","10","Gaya",0.0
2141,"2017-07-01","Tamil Nadu","33","Chennai",28085.0
2142,"2017-07-01","West Bengal","19","Kolkata",5075.0
2143,"2017-07-01","Gujarat","24","Ahmedabad",3628.0
2144,"2017-07-01","Goa","30","Goa",201.0
2145,"2017-07-01","Uttar Pradesh","9","Lucknow",214.0
2146,"2017-07-01","Kerala","32","Trivandrum",2358.0
2147,"2017-07-01","Assam","18","Guwahati",0.0
2148,"2017-07-01","Rajasthan","8","Jaipur",242.0
2149,"2017-07-01","Kerala","32","Calicut",1683.0
2150,"2017-07-01","Odisha","21","Bhubaneswar",0.0
2151,"2017-07-01","Tamil Nadu","33","Coimbatore",118.0
2152,"2017-07-01","Jammu and Kashmir","1","Srinagar",9.0
2153,"2017-07-01","Uttar Pradesh","9","Varanasi",0.0
2154,"2017-07-01","Karnataka","29","Mangalore",205.0
2155,"2017-07-01","Punjab","3","Amritsar",103.0
2156,"2017-07-01","Tamil Nadu","33","Trichy",472.0
2157,"2017-07-01","Andaman and Nicobar Islands","35","Portblair",0.0
2158,"2017-07-01","Manipur","14","Imphal",0.0
2159,"2017-07-01","Andhra Pradesh","28","Vijayawada",0.0
2160,"2017-07-01","Andhra Pradesh","28","Tirupati",0.0
2161,"2017-07-01","Delhi","7","Delhi",51228.0
2162,"2017-07-01","Maharashtra","27","Mumbai",48784.0
2163,"2017-07-01","Karnataka","29","Bangalore",18804.0
2164,"2017-07-01","Telangana","36","Hyderabad",6316.0
2165,"2017-07-01","Kerala","32","Cochin",5629.0
2166,"2017-07-01","Maharashtra","27","Nagpur",45.0
2167,"2017-07-01","Maharashtra","27","Pune",2.0
2168,"2017-07-01","Andhra Pradesh","28","Visakhapatnam",0.0
2169,"2017-07-01","Bihar","10","Patna",0.0
2170,"2017-07-01","Chandigarh","4","Chandigarh",0.0
2171,"2017-07-01","West Bengal","19","Bagdogra",0.0
2172,"2017-07-01","Tamil Nadu","33","Madurai",0.0
2173,"2017-07-01","Maharashtra","27","Aurangabad",0.0
2174,"2017-07-01","Bihar","10","Gaya",0.0
2175,"2017-08-01","Tamil Nadu","33","Chennai",27113.0
2176,"2017-08-01","West Bengal","19","Kolkata",5420.0
2177,"2017-08-01","Gujarat","24","Ahmedabad",3329.0
2178,"2017-08-01","Goa","30","Goa",217.0
2179,"2017-08-01","Uttar Pradesh","9","Lucknow",274.0
2180,"2017-08-01","Kerala","32","Trivandrum",3636.0
2181,"2017-08-01","Assam","18","Guwahati",1.0
2182,"2017-08-01","Rajasthan","8","Jaipur",321.0
2183,"2017-08-01","Kerala","32","Calicut",1603.0
2184,"2017-08-01","Odisha","21","Bhubaneswar",0.0
2185,"2017-08-01","Tamil Nadu","33","Coimbatore",135.0
2186,"2017-08-01","Jammu and Kashmir","1","Srinagar",2.0
2187,"2017-08-01","Uttar Pradesh","9","Varanasi",0.0
2188,"2017-08-01","Karnataka","29","Mangalore",245.0
2189,"2017-08-01","Punjab","3","Amritsar",121.0
2190,"2017-08-01","Tamil Nadu","33","Trichy",628.0
2191,"2017-08-01","Andaman and Nicobar Islands","35","Portblair",0.0
2192,"2017-08-01","Manipur","14","Imphal",0.0
2193,"2017-08-01","Andhra Pradesh","28","Vijayawada",0.0
2194,"2017-08-01","Andhra Pradesh","28","Tirupati",0.0
2195,"2017-08-01","Delhi","7","Delhi",55181.0
2196,"2017-08-01","Maharashtra","27","Mumbai",51080.0
2197,"2017-08-01","Karnataka","29","Bangalore",18844.0
2198,"2017-08-01","Telangana","36","Hyderabad",7348.0
2199,"2017-08-01","Kerala","32","Cochin",5677.0
2200,"2017-08-01","Maharashtra","27","Nagpur",85.0
2201,"2017-08-01","Maharashtra","27","Pune",1.0
2202,"2017-08-01","Andhra Pradesh","28","Visakhapatnam",0.0
2203,"2017-08-01","Bihar","10","Patna",0.0
2204,"2017-08-01","Chandigarh","4","Chandigarh",0.0
2205,"2017-08-01","West Bengal","19","Bagdogra",0.0
2206,"2017-08-01","Tamil Nadu","33","Madurai",4.0
2207,"2017-08-01","Maharashtra","27","Aurangabad",0.0
2208,"2017-08-01","Bihar","10","Gaya",0.0
2209,"2017-09-01","Tamil Nadu","33","Chennai",26421.0
2210,"2017-09-01","West Bengal","19","Kolkata",4995.0
2211,"2017-09-01","Gujarat","24","Ahmedabad",3929.0
2212,"2017-09-01","Goa","30","Goa",155.0
2213,"2017-09-01","Uttar Pradesh","9","Lucknow",236.0
2214,"2017-09-01","Kerala","32","Trivandrum",2116.0
2215,"2017-09-01","Assam","18","Guwahati",0.0
2216,"2017-09-01","Rajasthan","8","Jaipur",342.0
2217,"2017-09-01","Kerala","32","Calicut",1413.0
2218,"2017-09-01","Odisha","21","Bhubaneswar",0.0
2219,"2017-09-01","Tamil Nadu","33","Coimbatore",123.0
2220,"2017-09-01","Jammu and Kashmir","1","Srinagar",0.0
2221,"2017-09-01","Uttar Pradesh","9","Varanasi",0.0
2222,"2017-09-01","Karnataka","29","Mangalore",178.0
2223,"2017-09-01","Punjab","3","Amritsar",120.0
2224,"2017-09-01","Tamil Nadu","33","Trichy",499.0
2225,"2017-09-01","Andaman and Nicobar Islands","35","Portblair",0.0
2226,"2017-09-01","Manipur","14","Imphal",0.0
2227,"2017-09-01","Andhra Pradesh","28","Vijayawada",0.0
2228,"2017-09-01","Andhra Pradesh","28","Tirupati",0.0
2229,"2017-09-01","Delhi","7","Delhi",56371.0
2230,"2017-09-01","Maharashtra","27","Mumbai",52031.0
2231,"2017-09-01","Karnataka","29","Bangalore",18012.0
2232,"2017-09-01","Telangana","36","Hyderabad",6593.0
2233,"2017-09-01","Kerala","32","Cochin",5025.0
2234,"2017-09-01","Maharashtra","27","Nagpur",82.0
2235,"2017-09-01","Maharashtra","27","Pune",1.0
2236,"2017-09-01","Andhra Pradesh","28","Visakhapatnam",0.0
2237,"2017-09-01","Bihar","10","Patna",0.0
2238,"2017-09-01","Chandigarh","4","Chandigarh",0.0
2239,"2017-09-01","West Bengal","19","Bagdogra",0.0
2240,"2017-09-01","Tamil Nadu","33","Madurai",0.0
2241,"2017-09-01","Maharashtra","27","Aurangabad",0.0
2242,"2017-09-01","Bihar","10","Gaya",0.0
2243,"2017-10-01","Tamil Nadu","33","Chennai",26134.0
2244,"2017-10-01","West Bengal","19","Kolkata",5120.0
2245,"2017-10-01","Gujarat","24","Ahmedabad",3275.0
2246,"2017-10-01","Goa","30","Goa",127.0
2247,"2017-10-01","Uttar Pradesh","9","Lucknow",189.0
2248,"2017-10-01","Kerala","32","Trivandrum",2170.0
2249,"2017-10-01","Assam","18","Guwahati",0.0
2250,"2017-10-01","Rajasthan","8","Jaipur",270.0
2251,"2017-10-01","Kerala","32","Calicut",1505.0
2252,"2017-10-01","Odisha","21","Bhubaneswar",0.0
2253,"2017-10-01","Tamil Nadu","33","Coimbatore",107.0
2254,"2017-10-01","Jammu and Kashmir","1","Srinagar",0.0
2255,"2017-10-01","Uttar Pradesh","9","Varanasi",0.0
2256,"2017-10-01","Karnataka","29","Mangalore",204.0
2257,"2017-10-01","Punjab","3","Amritsar",109.0
2258,"2017-10-01","Tamil Nadu","33","Trichy",500.0
2259,"2017-10-01","Andaman and Nicobar Islands","35","Portblair",0.0
2260,"2017-10-01","Manipur","14","Imphal",0.0
2261,"2017-10-01","Andhra Pradesh","28","Vijayawada",0.0
2262,"2017-10-01","Andhra Pradesh","28","Tirupati",0.0
2263,"2017-10-01","Delhi","7","Delhi",55955.0
2264,"2017-10-01","Maharashtra","27","Mumbai",52599.0
2265,"2017-10-01","Karnataka","29","Bangalore",17836.0
2266,"2017-10-01","Telangana","36","Hyderabad",6405.0
2267,"2017-10-01","Kerala","32","Cochin",4931.0
2268,"2017-10-01","Maharashtra","27","Nagpur",80.0
2269,"2017-10-01","Maharashtra","27","Pune",6.0
2270,"2017-10-01","Andhra Pradesh","28","Visakhapatnam",0.0
2271,"2017-10-01","Bihar","10","Patna",0.0
2272,"2017-10-01","Chandigarh","4","Chandigarh",0.0
2273,"2017-10-01","West Bengal","19","Bagdogra",0.0
2274,"2017-10-01","Tamil Nadu","33","Madurai",1.0
2275,"2017-10-01","Maharashtra","27","Aurangabad",0.0
2276,"2017-10-01","Bihar","10","Gaya",0.0
2277,"2017-11-01","Tamil Nadu","33","Chennai",25976.0
2278,"2017-11-01","West Bengal","19","Kolkata",5542.0
2279,"2017-11-01","Gujarat","24","Ahmedabad",3446.0
2280,"2017-11-01","Goa","30","Goa",121.0
2281,"2017-11-01","Uttar Pradesh","9","Lucknow",240.0
2282,"2017-11-01","Kerala","32","Trivandrum",1938.0
2283,"2017-11-01","Assam","18","Guwahati",0.0
2284,"2017-11-01","Rajasthan","8","Jaipur",298.0
2285,"2017-11-01","Kerala","32","Calicut",1344.0
2286,"2017-11-01","Odisha","21","Bhubaneswar",0.0
2287,"2017-11-01","Tamil Nadu","33","Coimbatore",136.0
2288,"2017-11-01","Jammu and Kashmir","1","Srinagar",0.0
2289,"2017-11-01","Uttar Pradesh","9","Varanasi",0.0
2290,"2017-11-01","Karnataka","29","Mangalore",134.0
2291,"2017-11-01","Punjab","3","Amritsar",28.0
2292,"2017-11-01","Tamil Nadu","33","Trichy",491.0
2293,"2017-11-01","Andaman and Nicobar Islands","35","Portblair",0.0
2294,"2017-11-01","Manipur","14","Imphal",0.0
2295,"2017-11-01","Andhra Pradesh","28","Vijayawada",0.0
2296,"2017-11-01","Andhra Pradesh","28","Tirupati",0.0
2297,"2017-11-01","Delhi","7","Delhi",54634.0
2298,"2017-11-01","Maharashtra","27","Mumbai",56683.0
2299,"2017-11-01","Karnataka","29","Bangalore",18358.0
2300,"2017-11-01","Telangana","36","Hyderabad",6014.0
2301,"2017-11-01","Kerala","32","Cochin",5135.0
2302,"2017-11-01","Maharashtra","27","Nagpur",130.0
2303,"2017-11-01","Maharashtra","27","Pune",8.0
2304,"2017-11-01","Andhra Pradesh","28","Visakhapatnam",0.0
2305,"2017-11-01","Bihar","10","Patna",0.0
2306,"2017-11-01","Chandigarh","4","Chandigarh",0.0
2307,"2017-11-01","West Bengal","19","Bagdogra",0.0
2308,"2017-11-01","Tamil Nadu","33","Madurai",1.0
2309,"2017-11-01","Maharashtra","27","Aurangabad",0.0
2310,"2017-11-01","Bihar","10","Gaya",0.0
2311,"2017-12-01","Tamil Nadu","33","Chennai",24743.0
2312,"2017-12-01","West Bengal","19","Kolkata",5161.0
2313,"2017-12-01","Gujarat","24","Ahmedabad",3535.0
2314,"2017-12-01","Goa","30","Goa",81.0
2315,"2017-12-01","Uttar Pradesh","9","Lucknow",240.0
2316,"2017-12-01","Kerala","32","Trivandrum",1725.0
2317,"2017-12-01","Assam","18","Guwahati",0.0
2318,"2017-12-01","Rajasthan","8","Jaipur",278.0
2319,"2017-12-01","Kerala","32","Calicut",1400.0
2320,"2017-12-01","Odisha","21","Bhubaneswar",0.0
2321,"2017-12-01","Tamil Nadu","33","Coimbatore",190.0
2322,"2017-12-01","Jammu and Kashmir","1","Srinagar",0.0
2323,"2017-12-01","Uttar Pradesh","9","Varanasi",0.0
2324,"2017-12-01","Karnataka","29","Mangalore",115.0
2325,"2017-12-01","Punjab","3","Amritsar",34.0
2326,"2017-12-01","Tamil Nadu","33","Trichy",498.0
2327,"2017-12-01","Andaman and Nicobar Islands","35","Portblair",0.0
2328,"2017-12-01","Manipur","14","Imphal",0.0
2329,"2017-12-01","Andhra Pradesh","28","Vijayawada",0.0
2330,"2017-12-01","Andhra Pradesh","28","Tirupati",0.0
2331,"2017-12-01","Delhi","7","Delhi",54903.0
2332,"2017-12-01","Maharashtra","27","Mumbai",56028.0
2333,"2017-12-01","Karnataka","29","Bangalore",18837.0
2334,"2017-12-01","Telangana","36","Hyderabad",6760.0
2335,"2017-12-01","Kerala","32","Cochin",4615.0
2336,"2017-12-01","Maharashtra","27","Nagpur",94.0
2337,"2017-12-01","Maharashtra","27","Pune",10.0
2338,"2017-12-01","Andhra Pradesh","28","Visakhapatnam",0.0
2339,"2017-12-01","Bihar","10","Patna",0.0
2340,"2017-12-01","Chandigarh","4","Chandigarh",0.0
